name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1033;0;919;3041;1871;3041;1712;0
header;234;251;234;295;1868;295;1868;251
B;1040;933;1040;959;1061;959;1061;933
A;1720;968;1720;971;1723;971;1723;968
A;1181;1232;1181;1237;1186;1237;1186;1232
A;1750;1456;1750;1467;1756;1467;1756;1456
C;1045;1605;1045;1631;1064;1631;1064;1605
A;1340;1711;1340;1737;1354;1737;1354;1711
D;1055;2271;1055;2297;1074;2297;1074;2271
A;1522;2309;1522;2315;1528;2315;1528;2309
A;1243;2355;1243;2361;1249;2361;1249;2355
A;1260;2412;1260;2425;1268;2425;1268;2412
A;1172;2471;1172;2486;1182;2486;1182;2471
