name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;275;0;480;3041;1027;3041;1027;0
header;207;149;207;185;1837;185;1837;149
A;1012;219;1012;244;1032;244;1032;219
A;1022;510;1022;521;1029;521;1029;510
A;726;714;726;715;726;715;726;714
B;1007;867;1007;893;1025;893;1025;867
A;958;1493;958;1508;968;1508;968;1493
C;1001;1547;1001;1575;1022;1575;1022;1547
B;695;1982;695;1997;705;1997;705;1982
B;721;1982;721;2007;740;2007;740;1982
A;485;1984;485;1997;494;1997;494;1984
D;993;2212;993;2239;1014;2239;1014;2212
B;745;2242;745;2260;759;2260;759;2242
A;966;2427;966;2431;975;2431;975;2427
