name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;790;0;722;3039;1071;3039;1071;0
header;221;163;221;201;1865;201;1865;163
A;1030;231;1030;258;1051;258;1051;231
B;1035;917;1035;946;1056;946;1056;917
B;923;960;923;987;955;987;955;960
B;845;1468;845;1494;877;1494;877;1468
C;1034;1587;1034;1616;1055;1616;1055;1587
A;868;1880;868;1887;875;1887;875;1880
A;917;1882;917;1888;922;1888;922;1882
A;770;1928;770;1933;776;1933;776;1928
A;811;2227;811;2229;813;2229;813;2227
D;1036;2261;1036;2288;1057;2288;1057;2261
